benchmark,fault_model,fault_id,criterion,iteration,selected_test_count,target_score,achieved_score,triggered,detected,seed,faulty_timed_out,reference_timed_out,timeout_seconds
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,29,2,0.8333333333333334,0.8333333333333334,True,True,100029,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,30,2,0.8333333333333334,0.8333333333333334,True,True,100030,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,31,2,0.8333333333333334,0.8333333333333334,True,True,100031,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,32,2,0.8333333333333334,0.8333333333333334,True,True,100032,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,33,2,0.8333333333333334,0.8333333333333334,True,True,100033,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,34,2,0.8333333333333334,0.8333333333333334,True,True,100034,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,35,2,0.8333333333333334,0.8333333333333334,True,True,100035,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,36,2,0.8333333333333334,0.8333333333333334,True,True,100036,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,37,2,0.8333333333333334,0.8333333333333334,True,True,100037,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,38,2,0.8333333333333334,0.8333333333333334,True,True,100038,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,39,2,0.8333333333333334,0.8333333333333334,True,True,100039,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,40,2,0.8333333333333334,0.8333333333333334,True,True,100040,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,41,2,0.8333333333333334,0.8333333333333334,True,True,100041,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,42,2,0.8333333333333334,0.8333333333333334,True,True,100042,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,43,2,0.8333333333333334,0.8333333333333334,True,True,100043,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,44,2,0.8333333333333334,0.8333333333333334,True,True,100044,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,45,2,0.8333333333333334,0.8333333333333334,True,True,100045,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,46,2,0.8333333333333334,0.8333333333333334,True,True,100046,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,47,2,0.8333333333333334,0.8333333333333334,True,True,100047,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,48,2,0.8333333333333334,0.8333333333333334,True,True,100048,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,49,2,0.8333333333333334,0.8333333333333334,True,True,100049,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,50,2,0.8333333333333334,0.8333333333333334,True,True,100050,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,51,2,0.8333333333333334,0.8333333333333334,True,True,100051,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,52,2,0.8333333333333334,0.8333333333333334,True,True,100052,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,53,2,0.8333333333333334,0.8333333333333334,True,True,100053,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,54,2,0.8333333333333334,0.8333333333333334,True,True,100054,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,55,2,0.8333333333333334,0.8333333333333334,True,True,100055,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,56,2,0.8333333333333334,0.8333333333333334,True,True,100056,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,57,2,0.8333333333333334,0.8333333333333334,True,True,100057,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,58,2,0.8333333333333334,0.8333333333333334,True,True,100058,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,59,2,0.8333333333333334,0.8333333333333334,True,True,100059,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,60,2,0.8333333333333334,0.8333333333333334,True,True,100060,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,61,2,0.8333333333333334,0.8333333333333334,True,True,100061,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,62,2,0.8333333333333334,0.8333333333333334,True,True,100062,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,63,2,0.8333333333333334,0.8333333333333334,True,True,100063,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,64,2,0.8333333333333334,0.8333333333333334,True,True,100064,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,65,2,0.8333333333333334,0.8333333333333334,True,True,100065,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,66,2,0.8333333333333334,0.8333333333333334,True,True,100066,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,67,2,0.8333333333333334,0.8333333333333334,True,True,100067,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,68,2,0.8333333333333334,0.8333333333333334,True,True,100068,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,69,2,0.8333333333333334,0.8333333333333334,True,True,100069,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,70,2,0.8333333333333334,0.8333333333333334,True,True,100070,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,71,2,0.8333333333333334,0.8333333333333334,True,True,100071,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,72,2,0.8333333333333334,0.8333333333333334,True,True,100072,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,73,2,0.8333333333333334,0.8333333333333334,True,True,100073,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,74,2,0.8333333333333334,0.8333333333333334,True,True,100074,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,75,2,0.8333333333333334,0.8333333333333334,True,True,100075,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,76,2,0.8333333333333334,0.8333333333333334,True,True,100076,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,77,2,0.8333333333333334,0.8333333333333334,True,True,100077,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,78,2,0.8333333333333334,0.8333333333333334,True,True,100078,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,79,2,0.8333333333333334,0.8333333333333334,True,True,100079,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,80,2,0.8333333333333334,0.8333333333333334,True,True,100080,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,81,2,0.8333333333333334,0.8333333333333334,True,True,100081,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,82,2,0.8333333333333334,0.8333333333333334,True,True,100082,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,83,2,0.8333333333333334,0.8333333333333334,True,True,100083,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,84,2,0.8333333333333334,0.8333333333333334,True,True,100084,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,85,2,0.8333333333333334,0.8333333333333334,True,True,100085,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,86,2,0.8333333333333334,0.8333333333333334,True,True,100086,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,87,2,0.8333333333333334,0.8333333333333334,True,True,100087,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,88,2,0.8333333333333334,0.8333333333333334,True,True,100088,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,89,2,0.8333333333333334,0.8333333333333334,True,True,100089,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,90,2,0.8333333333333334,0.8333333333333334,True,True,100090,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,91,2,0.8333333333333334,0.8333333333333334,True,True,100091,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,92,2,0.8333333333333334,0.8333333333333334,True,True,100092,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,93,2,0.8333333333333334,0.8333333333333334,True,True,100093,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,94,2,0.8333333333333334,0.8333333333333334,True,True,100094,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,95,2,0.8333333333333334,0.8333333333333334,True,True,100095,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,96,2,0.8333333333333334,0.8333333333333334,True,True,100096,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,97,2,0.8333333333333334,0.8333333333333334,True,True,100097,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,98,2,0.8333333333333334,0.8333333333333334,True,True,100098,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,statement,99,2,0.8333333333333334,0.8333333333333334,True,True,100099,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,0,2,1.0,1.0,True,True,100000,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,1,2,1.0,1.0,True,True,100001,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,2,2,1.0,1.0,True,True,100002,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,3,2,1.0,1.0,True,True,100003,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,4,2,1.0,1.0,True,True,100004,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,5,2,1.0,1.0,True,True,100005,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,6,2,1.0,1.0,True,True,100006,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,7,2,1.0,1.0,True,True,100007,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,8,2,1.0,1.0,True,True,100008,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,9,2,1.0,1.0,True,True,100009,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,10,2,1.0,1.0,True,True,100010,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,11,2,1.0,1.0,True,True,100011,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,12,2,1.0,1.0,True,True,100012,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,13,2,1.0,1.0,True,True,100013,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,14,2,1.0,1.0,True,True,100014,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,15,2,1.0,1.0,True,True,100015,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,16,2,1.0,1.0,True,True,100016,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,17,2,1.0,1.0,True,True,100017,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,18,2,1.0,1.0,True,True,100018,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,19,2,1.0,1.0,True,True,100019,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,20,2,1.0,1.0,True,True,100020,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,21,2,1.0,1.0,True,True,100021,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,22,2,1.0,1.0,True,True,100022,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,23,2,1.0,1.0,True,True,100023,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,24,2,1.0,1.0,True,True,100024,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,25,2,1.0,1.0,True,True,100025,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,26,2,1.0,1.0,True,True,100026,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,27,2,1.0,1.0,True,True,100027,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,28,2,1.0,1.0,True,True,100028,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,29,2,1.0,1.0,True,True,100029,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,30,2,1.0,1.0,True,True,100030,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,31,2,1.0,1.0,True,True,100031,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,32,2,1.0,1.0,True,True,100032,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,33,2,1.0,1.0,True,True,100033,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,34,2,1.0,1.0,True,True,100034,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,35,2,1.0,1.0,True,True,100035,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,36,2,1.0,1.0,True,True,100036,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,37,2,1.0,1.0,True,True,100037,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,38,2,1.0,1.0,True,True,100038,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,39,2,1.0,1.0,True,True,100039,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,40,2,1.0,1.0,True,True,100040,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,41,2,1.0,1.0,True,True,100041,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,42,2,1.0,1.0,True,True,100042,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,43,2,1.0,1.0,True,True,100043,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,44,2,1.0,1.0,True,True,100044,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,45,2,1.0,1.0,True,True,100045,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,46,2,1.0,1.0,True,True,100046,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,47,2,1.0,1.0,True,True,100047,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,48,2,1.0,1.0,True,True,100048,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,49,2,1.0,1.0,True,True,100049,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,50,2,1.0,1.0,True,True,100050,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,51,2,1.0,1.0,True,True,100051,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,52,2,1.0,1.0,True,True,100052,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,53,2,1.0,1.0,True,True,100053,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,54,2,1.0,1.0,True,True,100054,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,55,2,1.0,1.0,True,True,100055,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,56,2,1.0,1.0,True,True,100056,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,57,2,1.0,1.0,True,True,100057,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,58,2,1.0,1.0,True,True,100058,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,59,2,1.0,1.0,True,True,100059,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,60,2,1.0,1.0,True,True,100060,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,61,2,1.0,1.0,True,True,100061,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,62,2,1.0,1.0,True,True,100062,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,63,2,1.0,1.0,True,True,100063,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,64,2,1.0,1.0,True,True,100064,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,65,2,1.0,1.0,True,True,100065,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,66,2,1.0,1.0,True,True,100066,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,67,2,1.0,1.0,True,True,100067,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,68,2,1.0,1.0,True,True,100068,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,69,2,1.0,1.0,True,True,100069,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,70,2,1.0,1.0,True,True,100070,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,71,2,1.0,1.0,True,True,100071,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,72,2,1.0,1.0,True,True,100072,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,73,2,1.0,1.0,True,True,100073,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,74,2,1.0,1.0,True,True,100074,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,75,2,1.0,1.0,True,True,100075,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,76,2,1.0,1.0,True,True,100076,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,77,2,1.0,1.0,True,True,100077,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,78,2,1.0,1.0,True,True,100078,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,79,2,1.0,1.0,True,True,100079,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,80,2,1.0,1.0,True,True,100080,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,81,2,1.0,1.0,True,True,100081,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,82,2,1.0,1.0,True,True,100082,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,83,2,1.0,1.0,True,True,100083,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,84,2,1.0,1.0,True,True,100084,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,85,2,1.0,1.0,True,True,100085,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,86,2,1.0,1.0,True,True,100086,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,87,2,1.0,1.0,True,True,100087,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,88,2,1.0,1.0,True,True,100088,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,89,2,1.0,1.0,True,True,100089,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,90,2,1.0,1.0,True,True,100090,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,91,2,1.0,1.0,True,True,100091,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,92,2,1.0,1.0,True,True,100092,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,93,2,1.0,1.0,True,True,100093,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,94,2,1.0,1.0,True,True,100094,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,95,2,1.0,1.0,True,True,100095,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,96,2,1.0,1.0,True,True,100096,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,97,2,1.0,1.0,True,True,100097,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,98,2,1.0,1.0,True,True,100098,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,branch,99,2,1.0,1.0,True,True,100099,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,0,2,1.0,1.0,True,True,100000,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,1,3,1.0,1.0,True,True,100001,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,2,2,1.0,1.0,True,True,100002,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,3,3,1.0,1.0,True,True,100003,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,4,2,1.0,1.0,True,True,100004,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,5,2,1.0,1.0,True,True,100005,False,False,5.0
HumanEval+,claude-haiku-4-5,HumanEval_83_candidate_3,mutation,6,2,1.0,1.0,True,True,100006,False,False,5.0
